Tick,Evento,ID Repartidor
1975,El repartidor vuelve a estar listo,10
1975,Finalizó el envío del pedido,8
1975,Comenzó el envio del pedido,3
1975,Finalizó el envío del pedido,11
1976,Se asignó el rapartidor,5
1976,Finalizó el envío del pedido,7
1977,Se asignó el rapartidor,10
1977,El repartidor vuelve a estar listo,14
1978,Se asignó el rapartidor,14
1979,Finalizó el envío del pedido,12
1980,El repartidor vuelve a estar listo,4
1980,Finalizó el envío del pedido,15
1980,Finalizó el envío del pedido,6
1981,Se asignó el rapartidor,4
1982,El repartidor vuelve a estar listo,7
1983,Se asignó el rapartidor,7
1983,El repartidor vuelve a estar listo,2
1983,El repartidor vuelve a estar listo,1
1983,Comenzó el envio del pedido,7
1984,Se asignó el rapartidor,1
1984,El repartidor vuelve a estar listo,9
1985,Se asignó el rapartidor,2
1985,Comenzó el envio del pedido,13
1986,Se asignó el rapartidor,9
1986,Comenzó el envio del pedido,2
1988,El repartidor vuelve a estar listo,8
1989,Se asignó el rapartidor,8
1989,El repartidor vuelve a estar listo,12
1989,El repartidor vuelve a estar listo,6
1989,Finalizó el envío del pedido,7
1990,Comenzó el envio del pedido,8
1990,Se asignó el rapartidor,12
1990,El repartidor vuelve a estar listo,11
1991,Se asignó el rapartidor,6
1992,Se asignó el rapartidor,11
1992,El repartidor vuelve a estar listo,15
1992,Comenzó el envio del pedido,1
1992,Finalizó el envío del pedido,3
1993,Se asignó el rapartidor,15
1995,El repartidor vuelve a estar listo,7
1996,Se asignó el rapartidor,7
1996,Comenzó el envio del pedido,5
1996,Finalizó el envío del pedido,1
1998,Comenzó el envio del pedido,6
1999,Comenzó el envio del pedido,10
2001,El repartidor vuelve a estar listo,1
2002,Se asignó el rapartidor,1
2002,Comenzó el envio del pedido,12
2002,Finalizó el envío del pedido,13
2003,Finalizó el envío del pedido,2
2004,Finalizó el envío del pedido,8
2005,Finalizó el envío del pedido,5
2005,Comenzó el envio del pedido,4
2006,Comenzó el envio del pedido,9
2007,Comenzó el envio del pedido,7
2010,El repartidor vuelve a estar listo,3
2011,Se asignó el rapartidor,3
2012,Finalizó el envío del pedido,9
2012,Comenzó el envio del pedido,11
2013,Finalizó el envío del pedido,4
2014,Finalizó el envío del pedido,10
2014,Finalizó el envío del pedido,12
2014,Finalizó el envío del pedido,6
2015,El repartidor vuelve a estar listo,5
2016,Se asignó el rapartidor,5
2017,Comenzó el envio del pedido,5
2018,El repartidor vuelve a estar listo,9
2019,Se asignó el rapartidor,9
2019,El repartidor vuelve a estar listo,8
2019,El repartidor vuelve a estar listo,13
2020,Se asignó el rapartidor,13
2020,Comenzó el envio del pedido,15
2021,Comenzó el envio del pedido,13
2021,Se asignó el rapartidor,8
2021,El repartidor vuelve a estar listo,2
2021,El repartidor vuelve a estar listo,4
2022,Comenzó el envio del pedido,8
2022,Se asignó el rapartidor,4
2023,Se asignó el rapartidor,2
2023,Comenzó el envio del pedido,1
2023,Finalizó el envío del pedido,7
2024,Comenzó el envio del pedido,2
2025,Comenzó el envio del pedido,14
2026,Finalizó el envío del pedido,11
2027,El repartidor vuelve a estar listo,12
2028,Se asignó el rapartidor,12
2028,Finalizó el envío del pedido,13
2029,El repartidor vuelve a estar listo,10
2030,Se asignó el rapartidor,10
2030,El repartidor vuelve a estar listo,6
2031,Se asignó el rapartidor,6
2033,Comenzó el envio del pedido,9
2034,Finalizó el envío del pedido,14
2034,Finalizó el envío del pedido,15
2034,Finalizó el envío del pedido,1
2036,Finalizó el envío del pedido,5
2036,El repartidor vuelve a estar listo,13
2037,Se asignó el rapartidor,13
2038,Comenzó el envio del pedido,3
2039,El repartidor vuelve a estar listo,7
2039,Finalizó el envío del pedido,2
2040,Se asignó el rapartidor,7
2040,El repartidor vuelve a estar listo,11
2041,Se asignó el rapartidor,11
2041,Comenzó el envio del pedido,7
2041,Finalizó el envío del pedido,8
2041,Finalizó el envío del pedido,9
2042,Comenzó el envio del pedido,11
2043,El repartidor vuelve a estar listo,14
2044,Se asignó el rapartidor,14
2046,El repartidor vuelve a estar listo,1
2046,Finalizó el envío del pedido,3
2047,Se asignó el rapartidor,1
2047,Comenzó el envio del pedido,13
2047,Comenzó el envio del pedido,6
2049,El repartidor vuelve a estar listo,15
2049,El repartidor vuelve a estar listo,9
2049,Comenzó el envio del pedido,10
2050,Se asignó el rapartidor,15
2050,Finalizó el envío del pedido,7
2051,Se asignó el rapartidor,9
2051,Finalizó el envío del pedido,6
2054,El repartidor vuelve a estar listo,3
2055,Se asignó el rapartidor,3
2055,Comenzó el envio del pedido,14
2055,El repartidor vuelve a estar listo,2
2056,Se asignó el rapartidor,2
2056,El repartidor vuelve a estar listo,5
2056,El repartidor vuelve a estar listo,6
2056,Finalizó el envío del pedido,11
2057,Se asignó el rapartidor,6
2057,Finalizó el envío del pedido,13
2057,Comenzó el envio del pedido,6
2058,Se asignó el rapartidor,5
2060,El repartidor vuelve a estar listo,7
2060,Comenzó el envio del pedido,2
2061,Se asignó el rapartidor,7
2061,El repartidor vuelve a estar listo,8
2062,Se asignó el rapartidor,8
2062,Finalizó el envío del pedido,14
2062,Comenzó el envio del pedido,12
2062,Comenzó el envio del pedido,8
2067,Finalizó el envío del pedido,8
2067,Finalizó el envío del pedido,6
2068,El repartidor vuelve a estar listo,13
2068,Finalizó el envío del pedido,12
2068,Finalizó el envío del pedido,10
2068,Comenzó el envio del pedido,1
2069,Se asignó el rapartidor,13
2069,Comenzó el envio del pedido,3
2070,El repartidor vuelve a estar listo,14
2071,Se asignó el rapartidor,14
2071,El repartidor vuelve a estar listo,11
2072,Se asignó el rapartidor,11
2072,Comenzó el envio del pedido,14
2072,El repartidor vuelve a estar listo,8
2072,Comenzó el envio del pedido,5
2073,Comenzó el envio del pedido,11
2073,Se asignó el rapartidor,8
2074,El repartidor vuelve a estar listo,12
2074,Comenzó el envio del pedido,8
2075,Se asignó el rapartidor,12
2076,Comenzó el envio del pedido,12
2076,Finalizó el envío del pedido,2
2077,El repartidor vuelve a estar listo,6
2077,Finalizó el envío del pedido,3
2078,Se asignó el rapartidor,6
2078,Comenzó el envio del pedido,4
2079,Finalizó el envío del pedido,1
2082,Finalizó el envío del pedido,11
2084,Finalizó el envío del pedido,5
2086,El repartidor vuelve a estar listo,3
2087,Se asignó el rapartidor,3
2087,El repartidor vuelve a estar listo,10
2087,Finalizó el envío del pedido,12
2088,Comenzó el envio del pedido,3
2088,Se asignó el rapartidor,10
2089,Comenzó el envio del pedido,10
2089,Finalizó el envío del pedido,14
2090,El repartidor vuelve a estar listo,1
2091,Se asignó el rapartidor,1
2091,Finalizó el envío del pedido,4
2092,El repartidor vuelve a estar listo,2
2092,El repartidor vuelve a estar listo,11
2092,Comenzó el envio del pedido,1
2092,Finalizó el envío del pedido,8
2093,Se asignó el rapartidor,2
2093,Finalizó el envío del pedido,3
2094,Comenzó el envio del pedido,2
2094,Se asignó el rapartidor,11
2094,Comenzó el envio del pedido,7
2096,El repartidor vuelve a estar listo,5
2097,Se asignó el rapartidor,5
2098,Comenzó el envio del pedido,5
2098,Comenzó el envio del pedido,9
2099,El repartidor vuelve a estar listo,12
2099,El repartidor vuelve a estar listo,3
2099,Finalizó el envío del pedido,7
2100,Se asignó el rapartidor,12
2101,Comenzó el envio del pedido,12
2101,Se asignó el rapartidor,3
2101,Finalizó el envío del pedido,10
2101,Finalizó el envío del pedido,1
2103,Comenzó el envio del pedido,15
2104,El repartidor vuelve a estar listo,4
2104,Comenzó el envio del pedido,13
2105,Se asignó el rapartidor,4
2105,El repartidor vuelve a estar listo,7
2106,Se asignó el rapartidor,7
2107,El repartidor vuelve a estar listo,14
2108,Se asignó el rapartidor,14
2108,Finalizó el envío del pedido,2
2111,El repartidor vuelve a estar listo,8
2111,El repartidor vuelve a estar listo,1
2112,Se asignó el rapartidor,8
2113,Comenzó el envio del pedido,8
2113,Se asignó el rapartidor,1
2114,Finalizó el envío del pedido,5
2114,Finalizó el envío del pedido,13
2114,El repartidor vuelve a estar listo,10
2114,Comenzó el envio del pedido,6
2114,Comenzó el envio del pedido,1
2115,Se asignó el rapartidor,10
2115,Comenzó el envio del pedido,4
2115,Finalizó el envío del pedido,9
2115,Finalizó el envío del pedido,12
2118,Comenzó el envio del pedido,7
2118,Comenzó el envio del pedido,3
2121,Finalizó el envío del pedido,1
2121,Finalizó el envío del pedido,4
2123,El repartidor vuelve a estar listo,2
2123,Finalizó el envío del pedido,15
2123,Finalizó el envío del pedido,3
2123,Comenzó el envio del pedido,11
2124,Se asignó el rapartidor,2
2124,El repartidor vuelve a estar listo,13
2124,Comenzó el envio del pedido,2
2125,Se asignó el rapartidor,13
2125,Finalizó el envío del pedido,6
2126,Finalizó el envío del pedido,7
2126,Comenzó el envio del pedido,13
2126,Comenzó el envio del pedido,14
2128,El repartidor vuelve a estar listo,3
2128,El repartidor vuelve a estar listo,4
2129,Se asignó el rapartidor,3
2129,El repartidor vuelve a estar listo,1
2130,Se asignó el rapartidor,4
2130,El repartidor vuelve a estar listo,12
2131,Se asignó el rapartidor,1
2131,El repartidor vuelve a estar listo,5
2131,Comenzó el envio del pedido,1
2131,Finalizó el envío del pedido,8
2132,Se asignó el rapartidor,12
2132,Comenzó el envio del pedido,4
2132,El repartidor vuelve a estar listo,9
2132,Finalizó el envío del pedido,11
2133,Se asignó el rapartidor,5
2133,Comenzó el envio del pedido,12
2133,Finalizó el envío del pedido,2
2134,Se asignó el rapartidor,9
2134,El repartidor vuelve a estar listo,7
2134,Finalizó el envío del pedido,13
2135,Se asignó el rapartidor,7
2136,El repartidor vuelve a estar listo,6
2137,Se asignó el rapartidor,6
2137,Comenzó el envio del pedido,3
2139,Finalizó el envío del pedido,4
2141,El repartidor vuelve a estar listo,11
2141,Finalizó el envío del pedido,12
2142,Se asignó el rapartidor,11
2142,El repartidor vuelve a estar listo,2
2142,Finalizó el envío del pedido,14
2143,Se asignó el rapartidor,2
2143,El repartidor vuelve a estar listo,15
2143,El repartidor vuelve a estar listo,13
2144,Se asignó el rapartidor,15
2145,Se asignó el rapartidor,13
2147,El repartidor vuelve a estar listo,4
2147,Comenzó el envio del pedido,2
2148,Se asignó el rapartidor,4
2148,Finalizó el envío del pedido,1
2150,El repartidor vuelve a estar listo,8
2150,El repartidor vuelve a estar listo,12
2151,Se asignó el rapartidor,8
2152,Se asignó el rapartidor,12
2152,Comenzó el envio del pedido,8
2152,Finalizó el envío del pedido,3
2158,El repartidor vuelve a estar listo,14
2158,Comenzó el envio del pedido,6
2158,Comenzó el envio del pedido,7
2159,Se asignó el rapartidor,14
2159,Comenzó el envio del pedido,13
2165,Finalizó el envío del pedido,2
2165,Comenzó el envio del pedido,5
2166,El repartidor vuelve a estar listo,1
2167,Se asignó el rapartidor,1
2167,Comenzó el envio del pedido,10
2167,Comenzó el envio del pedido,11
2168,El repartidor vuelve a estar listo,3
2169,Se asignó el rapartidor,3
2169,Finalizó el envío del pedido,6
2169,Finalizó el envío del pedido,8
2170,Comenzó el envio del pedido,3
2174,Finalizó el envío del pedido,5
2176,Finalizó el envío del pedido,10
2177,Finalizó el envío del pedido,13
2177,Finalizó el envío del pedido,7
2179,Comenzó el envio del pedido,12
2179,Comenzó el envio del pedido,4
2180,El repartidor vuelve a estar listo,6
2181,Se asignó el rapartidor,6
2182,Finalizó el envío del pedido,11
2182,Comenzó el envio del pedido,6
2182,Comenzó el envio del pedido,1
2183,El repartidor vuelve a estar listo,2
2183,El repartidor vuelve a estar listo,5
2183,Finalizó el envío del pedido,3
2184,Se asignó el rapartidor,2
2184,Comenzó el envio del pedido,14
2185,Comenzó el envio del pedido,2
2185,Se asignó el rapartidor,5
2186,Comenzó el envio del pedido,5
2186,El repartidor vuelve a estar listo,10
2187,Se asignó el rapartidor,10
2187,El repartidor vuelve a estar listo,8
2188,Comenzó el envio del pedido,10
2188,Se asignó el rapartidor,8
2188,Finalizó el envío del pedido,6
2189,Finalizó el envío del pedido,4
2192,Finalizó el envío del pedido,10
2192,Finalizó el envío del pedido,14
2194,Finalizó el envío del pedido,5
2195,El repartidor vuelve a estar listo,6
2196,Se asignó el rapartidor,6
2196,El repartidor vuelve a estar listo,7
2196,El repartidor vuelve a estar listo,13
2197,Comenzó el envio del pedido,6
2197,Se asignó el rapartidor,13
2197,El repartidor vuelve a estar listo,10
2197,El repartidor vuelve a estar listo,3
2197,El repartidor vuelve a estar listo,11
2198,Se asignó el rapartidor,7
2198,Finalizó el envío del pedido,12
2198,Comenzó el envio del pedido,9
2199,Se asignó el rapartidor,10
2199,El repartidor vuelve a estar listo,4
2199,Finalizó el envío del pedido,1
2200,Se asignó el rapartidor,11
2201,Se asignó el rapartidor,3
2201,El repartidor vuelve a estar listo,14
2202,Se asignó el rapartidor,4
2202,Comenzó el envio del pedido,8
2203,Se asignó el rapartidor,14
2203,Comenzó el envio del pedido,3
2203,El repartidor vuelve a estar listo,5
2204,Se asignó el rapartidor,5
2204,Finalizó el envío del pedido,2
2204,Comenzó el envio del pedido,15
2206,Finalizó el envío del pedido,9
2207,Finalizó el envío del pedido,6
2209,Comenzó el envio del pedido,14
2210,Finalizó el envío del pedido,3
2213,Comenzó el envio del pedido,10
2214,El repartidor vuelve a estar listo,9
2214,Comenzó el envio del pedido,13
2215,Se asignó el rapartidor,9
2215,Finalizó el envío del pedido,8
2215,Finalizó el envío del pedido,14
2216,El repartidor vuelve a estar listo,1
2217,Se asignó el rapartidor,1
2217,El repartidor vuelve a estar listo,12
2217,Finalizó el envío del pedido,15
2218,Comenzó el envio del pedido,1
2218,Se asignó el rapartidor,12
2218,El repartidor vuelve a estar listo,6
2218,El repartidor vuelve a estar listo,3
2219,Se asignó el rapartidor,3
2219,Comenzó el envio del pedido,12
2220,Se asignó el rapartidor,6
2221,El repartidor vuelve a estar listo,14
2222,Se asignó el rapartidor,14
2222,Finalizó el envío del pedido,13
2222,Finalizó el envío del pedido,10
2223,Comenzó el envio del pedido,9
2224,El repartidor vuelve a estar listo,2
2225,Se asignó el rapartidor,2
2225,Comenzó el envio del pedido,11
2227,Comenzó el envio del pedido,5
2228,El repartidor vuelve a estar listo,8
2229,Se asignó el rapartidor,8
2230,El repartidor vuelve a estar listo,15
2230,Comenzó el envio del pedido,8
2230,El repartidor vuelve a estar listo,13
2231,Se asignó el rapartidor,15
2231,El repartidor vuelve a estar listo,10
2231,Finalizó el envío del pedido,9
2232,Se asignó el rapartidor,13
2233,Comenzó el envio del pedido,13
2233,Se asignó el rapartidor,10
2233,Comenzó el envio del pedido,6
2233,Finalizó el envío del pedido,1
2237,Finalizó el envío del pedido,12
2238,Comenzó el envio del pedido,4
2239,El repartidor vuelve a estar listo,9
2239,Finalizó el envío del pedido,13
2239,Finalizó el envío del pedido,8
2240,Se asignó el rapartidor,9
2241,Comenzó el envio del pedido,9
2241,Finalizó el envío del pedido,6
2241,Comenzó el envio del pedido,7
2242,Comenzó el envio del pedido,14
2243,Finalizó el envío del pedido,5
2244,Finalizó el envío del pedido,11
2246,El repartidor vuelve a estar listo,13
2247,Se asignó el rapartidor,13
2247,Finalizó el envío del pedido,14
2249,El repartidor vuelve a estar listo,1
2249,El repartidor vuelve a estar listo,8
2249,Comenzó el envio del pedido,15
2250,Se asignó el rapartidor,8
2250,El repartidor vuelve a estar listo,6
2251,Se asignó el rapartidor,1
2252,Se asignó el rapartidor,6
2252,Finalizó el envío del pedido,4
2252,El repartidor vuelve a estar listo,14
2253,Se asignó el rapartidor,14
2256,El repartidor vuelve a estar listo,12
2256,Finalizó el envío del pedido,7
2257,Se asignó el rapartidor,12
2257,Comenzó el envio del pedido,3
2259,El repartidor vuelve a estar listo,5
2259,Finalizó el envío del pedido,9
2259,Finalizó el envío del pedido,15
2260,Se asignó el rapartidor,5
2260,Comenzó el envio del pedido,12
2261,Finalizó el envío del pedido,3
2262,Comenzó el envio del pedido,2
2263,El repartidor vuelve a estar listo,11
2264,Se asignó el rapartidor,11
2265,Comenzó el envio del pedido,11
2266,El repartidor vuelve a estar listo,4
2266,El repartidor vuelve a estar listo,3
2266,Comenzó el envio del pedido,13
2267,Se asignó el rapartidor,3
2267,Finalizó el envío del pedido,2
2268,Comenzó el envio del pedido,3
2268,Se asignó el rapartidor,4
2268,Comenzó el envio del pedido,10
2269,El repartidor vuelve a estar listo,15
2270,Se asignó el rapartidor,15
2270,Comenzó el envio del pedido,4
2270,Comenzó el envio del pedido,5
2270,Finalizó el envío del pedido,11
2271,El repartidor vuelve a estar listo,7
2271,Comenzó el envio del pedido,15
2272,Se asignó el rapartidor,7
2272,Finalizó el envío del pedido,13
2272,Finalizó el envío del pedido,12
2272,El repartidor vuelve a estar listo,2
2273,Comenzó el envio del pedido,7
2273,Se asignó el rapartidor,2
2275,Comenzó el envio del pedido,2
2275,Finalizó el envío del pedido,5
2275,Finalizó el envío del pedido,4
2276,El repartidor vuelve a estar listo,11
2277,Se asignó el rapartidor,11
2278,Comenzó el envio del pedido,11
2278,El repartidor vuelve a estar listo,13
2278,El repartidor vuelve a estar listo,9
2278,Finalizó el envío del pedido,3
2279,Se asignó el rapartidor,9
2279,Comenzó el envio del pedido,9
2280,Se asignó el rapartidor,13
2281,Comenzó el envio del pedido,13
2281,El repartidor vuelve a estar listo,4
2281,Finalizó el envío del pedido,2
2281,El repartidor vuelve a estar listo,5
2282,Se asignó el rapartidor,4
2282,Finalizó el envío del pedido,10
2283,Se asignó el rapartidor,5
2284,Comenzó el envio del pedido,5
2284,Finalizó el envío del pedido,7
2284,Finalizó el envío del pedido,9
2285,El repartidor vuelve a estar listo,12
2286,Se asignó el rapartidor,12
2287,Comenzó el envio del pedido,12
2288,El repartidor vuelve a estar listo,2
2289,Se asignó el rapartidor,2
2289,El repartidor vuelve a estar listo,3
2289,Finalizó el envío del pedido,15
2289,Comenzó el envio del pedido,8
2290,Se asignó el rapartidor,3
2290,Comenzó el envio del pedido,2
2290,El repartidor vuelve a estar listo,9
2291,Se asignó el rapartidor,9
2293,Finalizó el envío del pedido,11
2293,Finalizó el envío del pedido,13
2295,Finalizó el envío del pedido,2
2296,El repartidor vuelve a estar listo,7
2296,Comenzó el envio del pedido,3
2297,Se asignó el rapartidor,7
2297,El repartidor vuelve a estar listo,10
2297,Comenzó el envio del pedido,4
2298,Se asignó el rapartidor,10
2299,Finalizó el envío del pedido,12
2301,Finalizó el envío del pedido,3
2301,El repartidor vuelve a estar listo,2
2301,Finalizó el envío del pedido,5
2302,Se asignó el rapartidor,2
2306,El repartidor vuelve a estar listo,13
2306,El repartidor vuelve a estar listo,3
2307,Se asignó el rapartidor,13
2307,Finalizó el envío del pedido,8
2307,Finalizó el envío del pedido,4
2308,Se asignó el rapartidor,3
2308,Comenzó el envio del pedido,9
2308,El repartidor vuelve a estar listo,15
2309,Se asignó el rapartidor,15
2309,El repartidor vuelve a estar listo,11
2310,Se asignó el rapartidor,11
2310,Comenzó el envio del pedido,6
2312,El repartidor vuelve a estar listo,12
2313,Se asignó el rapartidor,12
2318,El repartidor vuelve a estar listo,4
2319,Se asignó el rapartidor,4
2319,Comenzó el envio del pedido,1
2319,El repartidor vuelve a estar listo,5
2320,Se asignó el rapartidor,5
2320,Finalizó el envío del pedido,9
2322,Comenzó el envio del pedido,15
2324,Finalizó el envío del pedido,6
2325,El repartidor vuelve a estar listo,8
2325,Comenzó el envio del pedido,3
2326,Se asignó el rapartidor,8
2327,Comenzó el envio del pedido,8
2327,Comenzó el envio del pedido,13
2332,Finalizó el envío del pedido,15
2333,El repartidor vuelve a estar listo,9
2334,Se asignó el rapartidor,9
2335,Comenzó el envio del pedido,2
2336,Finalizó el envío del pedido,1
2336,Comenzó el envio del pedido,14
2336,Comenzó el envio del pedido,10
2337,Finalizó el envío del pedido,13
2338,El repartidor vuelve a estar listo,6
2338,Finalizó el envío del pedido,8
2339,Se asignó el rapartidor,6
2339,Comenzó el envio del pedido,5
2342,El repartidor vuelve a estar listo,15
2342,Comenzó el envio del pedido,4
2343,Se asignó el rapartidor,15
2343,Finalizó el envío del pedido,2
2343,Finalizó el envío del pedido,14
2343,Finalizó el envío del pedido,10
2344,Comenzó el envio del pedido,15
2345,Finalizó el envío del pedido,3
2347,El repartidor vuelve a estar listo,13
2348,Se asignó el rapartidor,13
2348,Comenzó el envio del pedido,6
2348,Finalizó el envío del pedido,15
2349,Comenzó el envio del pedido,11
2350,El repartidor vuelve a estar listo,14
2350,El repartidor vuelve a estar listo,8
2350,El repartidor vuelve a estar listo,10
2350,Finalizó el envío del pedido,4
2351,Se asignó el rapartidor,8
2351,El repartidor vuelve a estar listo,2
2352,Se asignó el rapartidor,10
2353,Comenzó el envio del pedido,10
2353,Se asignó el rapartidor,14
2353,El repartidor vuelve a estar listo,15
2354,Se asignó el rapartidor,2
2354,El repartidor vuelve a estar listo,1
2354,Comenzó el envio del pedido,7
2355,Se asignó el rapartidor,15
2356,Se asignó el rapartidor,1
2357,Finalizó el envío del pedido,11
2358,El repartidor vuelve a estar listo,4
2358,Comenzó el envio del pedido,14
2359,Se asignó el rapartidor,4
2359,Finalizó el envío del pedido,5
2360,Finalizó el envío del pedido,7
2360,Finalizó el envío del pedido,6
2360,Comenzó el envio del pedido,8
2361,Comenzó el envio del pedido,13
2364,Finalizó el envío del pedido,10
2365,El repartidor vuelve a estar listo,3
2365,El repartidor vuelve a estar listo,11
2366,Se asignó el rapartidor,11
2366,El repartidor vuelve a estar listo,7
2366,Finalizó el envío del pedido,14
2366,Comenzó el envio del pedido,1
2367,Se asignó el rapartidor,3
2368,Se asignó el rapartidor,7
2369,Comenzó el envio del pedido,7
2373,El repartidor vuelve a estar listo,6
2374,Se asignó el rapartidor,6
2374,El repartidor vuelve a estar listo,14
2375,Se asignó el rapartidor,14
2375,Comenzó el envio del pedido,9
2375,Finalizó el envío del pedido,13
2376,El repartidor vuelve a estar listo,10
2376,Finalizó el envío del pedido,8
2376,Comenzó el envio del pedido,2
2377,Se asignó el rapartidor,10
2379,El repartidor vuelve a estar listo,5
2380,Se asignó el rapartidor,5
2380,Finalizó el envío del pedido,7
2381,Comenzó el envio del pedido,5
2381,Finalizó el envío del pedido,1
2382,Comenzó el envio del pedido,4
2384,Comenzó el envio del pedido,11
2387,Finalizó el envío del pedido,2
2387,Comenzó el envio del pedido,14
2387,Comenzó el envio del pedido,15
2387,Comenzó el envio del pedido,3
2388,Finalizó el envío del pedido,4
2389,El repartidor vuelve a estar listo,13
2389,Finalizó el envío del pedido,9
2390,Se asignó el rapartidor,13
2392,El repartidor vuelve a estar listo,8
2392,El repartidor vuelve a estar listo,7
2393,Se asignó el rapartidor,8
2393,Comenzó el envio del pedido,12
2393,Finalizó el envío del pedido,11
2393,Finalizó el envío del pedido,5
2394,Comenzó el envio del pedido,8
2394,Se asignó el rapartidor,7
2394,El repartidor vuelve a estar listo,4
2395,Se asignó el rapartidor,4
2396,Comenzó el envio del pedido,4
2396,El repartidor vuelve a estar listo,1
2397,Se asignó el rapartidor,1
2398,El repartidor vuelve a estar listo,2
2398,Finalizó el envío del pedido,3
2399,Se asignó el rapartidor,2
2400,Comenzó el envio del pedido,2
2400,Comenzó el envio del pedido,6
2402,El repartidor vuelve a estar listo,11
2402,Finalizó el envío del pedido,4
2403,Se asignó el rapartidor,11
2404,El repartidor vuelve a estar listo,9
2404,Comenzó el envio del pedido,11
2405,Se asignó el rapartidor,9
2406,El repartidor vuelve a estar listo,5
2406,Finalizó el envío del pedido,15
2406,Finalizó el envío del pedido,14
2407,Se asignó el rapartidor,5
2408,Comenzó el envio del pedido,5
2409,El repartidor vuelve a estar listo,4
2409,El repartidor vuelve a estar listo,3
2409,Finalizó el envío del pedido,8
2409,Comenzó el envio del pedido,9
2410,Se asignó el rapartidor,3
2411,Comenzó el envio del pedido,3
2411,Se asignó el rapartidor,4
2411,Finalizó el envío del pedido,12
2411,Finalizó el envío del pedido,2
2412,Comenzó el envio del pedido,4
2413,Finalizó el envío del pedido,11
2414,Finalizó el envío del pedido,9
2415,Finalizó el envío del pedido,6
2416,Comenzó el envio del pedido,10
2419,El repartidor vuelve a estar listo,9
2419,Finalizó el envío del pedido,4
2419,Comenzó el envio del pedido,13
2420,Se asignó el rapartidor,9
2420,Finalizó el envío del pedido,5
2421,Comenzó el envio del pedido,9
2421,Comenzó el envio del pedido,7
2423,El repartidor vuelve a estar listo,2
2423,El repartidor vuelve a estar listo,11
2424,Se asignó el rapartidor,2
2424,Finalizó el envío del pedido,13
2425,Se asignó el rapartidor,11
2425,El repartidor vuelve a estar listo,15
2425,El repartidor vuelve a estar listo,14
2425,El repartidor vuelve a estar listo,8
2425,Finalizó el envío del pedido,3
2426,Comenzó el envio del pedido,11
2426,Se asignó el rapartidor,15
2426,El repartidor vuelve a estar listo,4
2426,Comenzó el envio del pedido,15
2427,Se asignó el rapartidor,8
2428,Se asignó el rapartidor,14
2429,Se asignó el rapartidor,4
2429,Comenzó el envio del pedido,14
2429,El repartidor vuelve a estar listo,13
2430,Comenzó el envio del pedido,4
2430,Se asignó el rapartidor,13
2430,El repartidor vuelve a estar listo,12
2430,El repartidor vuelve a estar listo,6
2430,Finalizó el envío del pedido,10
2431,Se asignó el rapartidor,12
2431,Finalizó el envío del pedido,11
2432,Se asignó el rapartidor,6
2432,Comenzó el envio del pedido,12
2433,El repartidor vuelve a estar listo,5
2433,Comenzó el envio del pedido,13
2433,Finalizó el envío del pedido,15
2434,Se asignó el rapartidor,5
2434,Finalizó el envío del pedido,7
2437,El repartidor vuelve a estar listo,11
2437,Finalizó el envío del pedido,9
2437,Finalizó el envío del pedido,13
2438,Se asignó el rapartidor,11
2439,Comenzó el envio del pedido,11
2440,El repartidor vuelve a estar listo,15
2440,El repartidor vuelve a estar listo,3
2441,Se asignó el rapartidor,15
2441,Comenzó el envio del pedido,2
2442,Comenzó el envio del pedido,15
2442,Se asignó el rapartidor,3
2442,El repartidor vuelve a estar listo,13
2443,Comenzó el envio del pedido,3
2443,Se asignó el rapartidor,13
2443,Finalizó el envío del pedido,4
2443,Finalizó el envío del pedido,12
2444,El repartidor vuelve a estar listo,10
2444,Comenzó el envio del pedido,13
2445,Se asignó el rapartidor,10
2445,Finalizó el envío del pedido,14
2447,El repartidor vuelve a estar listo,7
2447,Finalizó el envío del pedido,15
2447,Comenzó el envio del pedido,1
2448,Se asignó el rapartidor,7
2448,Finalizó el envío del pedido,2
2448,Comenzó el envio del pedido,7
2449,Comenzó el envio del pedido,5
2452,Finalizó el envío del pedido,11
2453,El repartidor vuelve a estar listo,15
2454,Se asignó el rapartidor,15
2454,El repartidor vuelve a estar listo,9
2454,Comenzó el envio del pedido,10
2455,Comenzó el envio del pedido,15
2455,Se asignó el rapartidor,9
2455,El repartidor vuelve a estar listo,12
2455,El repartidor vuelve a estar listo,2
2455,Finalizó el envío del pedido,5
2455,Finalizó el envío del pedido,7
2456,Comenzó el envio del pedido,9
2456,Se asignó el rapartidor,12
2457,Comenzó el envio del pedido,12
2457,Se asignó el rapartidor,2
2457,El repartidor vuelve a estar listo,4
2458,Comenzó el envio del pedido,2
2458,Se asignó el rapartidor,4
2460,Finalizó el envío del pedido,3
2461,El repartidor vuelve a estar listo,5
2461,Finalizó el envío del pedido,1
2461,Finalizó el envío del pedido,9
2462,Se asignó el rapartidor,5
2462,El repartidor vuelve a estar listo,14
2462,El repartidor vuelve a estar listo,7
2462,Finalizó el envío del pedido,13
2463,Se asignó el rapartidor,14
2464,Se asignó el rapartidor,7
2466,El repartidor vuelve a estar listo,11
2467,Se asignó el rapartidor,11
2467,El repartidor vuelve a estar listo,9
2468,Comenzó el envio del pedido,11
2468,Se asignó el rapartidor,9
2469,Finalizó el envío del pedido,10
2469,Comenzó el envio del pedido,9
2471,Finalizó el envío del pedido,12
2474,Finalizó el envío del pedido,15
